AGAP029305,,206.92,0.016461734,0.239925646,0.012654713,10,core4854,,
AGAP029325,,73.61,0.006557384,0.237907182,0.00020865,2,,,
AGAP029365,,7.36,0.000128362,0.207914946,6.11E-05,7,,,
AGAP029405,,4.74,5.92E-05,0.191989097,1.01E-06,6,,,
AGAP029425,,41.56,0.001844616,0.234563618,0.000730598,2,,,
AGAP029445,,52.87,0.002889857,0.235130653,2.69E-05,5,,,
AGAP029455,,112.3,0.028038712,0.242752711,8.53E-05,3,core4854,,
AGAP029465,,5.49,0.000105491,0.19738105,4.20E-06,2,,,
AGAP029475,,4.91,6.44E-07,0.175421412,1.83E-06,9,,,
AGAP029485,,178.81,0.018569349,0.242217154,0.000558933,4,core4854,,
AGAP029505,,9.48,0.002008197,0.214317301,0.000120104,3,,,
AGAP029515,,66.95,0.008594866,0.22800291,7.91E-05,3,,,
AGAP029525,,0.71,1.49E-07,0.157788498,0,8,,,
AGAP029535,,2.01,3.97E-06,0.179270848,2.78E-05,10,,,
AGAP029545,,165.32,0.021914968,0.255620131,0.000609382,4,core4854,,
AGAP029555,,29.8,0.000292495,0.236816535,0.002629715,6,,,
AGAP029565,,50.24,0.016463945,0.23865071,0.000431566,3,,,
AGAP029575,,10.22,0.001009392,0.219208705,5.03E-07,4,,,
AGAP029585,,175.04,0.042829742,0.252868854,0.000105783,3,core4854,core6920,
AGAP029595,,25.97,0.001131866,0.219256764,4.36E-05,2,,,
AGAP029605,,57.51,0.010589153,0.231921007,0.000231859,3,,,
AGAP029615,,45.73,0.002346103,0.216634144,3.14E-05,2,,,
AGAP029625,,146.45,0.023190114,0.245802643,4.23E-05,4,core4854,,
AGAP029635,,1.38,3.61E-06,0.173361542,0,4,,,
AGAP029645,,2.14,8.26E-06,0.198734754,6.01E-06,1,,,
AGAP029665,,21.81,0.000417518,0.211388417,1.82E-06,4,,,
AGAP029675,,28.91,0.00017639,0.213718406,2.44E-06,1,,,
AGAP029705,Or50,513.9,0.063439074,0.270687411,0.012062209,3,core4854,,
AGAP029715,,74.23,0.00430988,0.213085972,0.000218419,10,,,
AGAP029735,,57.84,0.000235695,0.213208923,2.57E-05,8,,,
AGAP029765,,2.05,4.20E-05,0.164141436,0,3,,,
